temps (s)	HR_4	HR_8	HR_12	FLX_8	FLX_16	T_4	T_8	T_12
941700	0.713793179	0.728812129	0.770771478	2.48790594	4.736795117	296.3140491	294.436722	291.6411214
942000	0.713757767	0.728756289	0.770524251	2.499003903	4.69917795	296.2997018	294.4108642	291.6046083
942300	0.713729312	0.72870031	0.770269654	2.510818834	5.013929019	296.2866547	294.3851141	291.5654962
942600	0.71370163	0.728644316	0.770014238	2.522700741	5.365625228	296.2737521	294.359376	291.5260955
942900	0.713673948	0.728588322	0.769758822	2.53456843	5.715003111	296.2608495	294.3336378	291.4866947
943200	0.713652062	0.728530942	0.769491643	2.548050959	5.799495208	296.2491353	294.3077633	291.4436192
943500	0.71363082	0.728473409	0.769223156	2.561698329	5.854369765	296.237553	294.2818736	291.4001354
943800	0.713609578	0.728415875	0.768954668	2.575329432	5.908899619	296.2259708	294.2559839	291.3566517
944100	0.713576615	0.728355634	0.768695842	2.589666073	5.801442735	296.2124649	294.2296928	291.3131235
944400	0.71354235	0.728295093	0.76843809	2.604065517	5.676272288	296.1987452	294.203357	291.2695903
944700	0.713508085	0.728234552	0.768180337	2.618447506	5.551379629	296.1850255	294.1770212	291.2260572
945000	0.713469828	0.728172118	0.767939613	2.632172448	5.448657227	296.1706332	294.1504222	291.1855967
945300	0.713431127	0.728109474	0.767700781	2.645809422	5.34851542	296.1561662	294.1237939	291.1454777
945600	0.713392426	0.72804683	0.767461949	2.659429525	5.248514886	296.1416991	294.0971656	291.1053587
945900	0.713361502	0.727986197	0.767258801	2.671485147	5.062592412	296.1286311	294.0709989	291.0717691
946200	0.713331443	0.727925788	0.767059618	2.68335407	4.866895775	296.1157185	294.0448834	291.038905
946500	0.713301384	0.727865378	0.766860435	2.695208363	4.670968983	296.1028059	294.0187679	291.0060408
946800	0.713278713	0.727810832	0.766687343	2.705283962	4.651919584	296.0912775	293.9938751	290.9778352
947100	0.713256862	0.727756937	0.766517151	2.715151659	4.652534497	296.0799028	293.9691181	290.9501472
947400	0.713235012	0.727703042	0.766346959	2.725007605	4.653146466	296.0685282	293.9443611	290.9224592
947700	0.713218707	0.727657025	0.766198825	2.733309171	4.776584205	296.0581432	293.9212207	290.8984362
948000	0.713203019	0.727611884	0.766053141	2.741430059	4.913496289	296.0478683	293.8982598	290.8748205
948300	0.713187331	0.727566743	0.765907457	2.749541803	5.050226132	296.0375934	293.8752989	290.8512047
948600	0.713172257	0.727529216	0.765772441	2.756467462	5.089690351	296.0274071	293.8539316	290.8287839
948900	0.713157253	0.727492535	0.76563861	2.763255071	5.118304205	296.0172306	293.8327414	290.8064957
949200	0.713142248	0.727455854	0.76550478	2.770035498	5.146860996	296.0070542	293.8115511	290.7842076
949500	0.713115528	0.727424357	0.765382608	2.77554977	5.084777667	295.9948132	293.7915051	290.7626702
949800	0.713087507	0.727393437	0.765261731	2.78091856	5.012685615	295.9823428	293.7715862	290.7412162
950100	0.713059486	0.727362516	0.765140855	2.786281839	4.940655579	295.9698723	293.7516673	290.7197622
950400	0.713028438	0.727334237	0.765016845	2.790804293	4.971713252	295.9568294	293.7324159	290.6974
950700	0.712997054	0.727306252	0.764892487	2.795229368	5.0141029	295.943723	293.7132387	290.6749368
951000	0.712965669	0.727278267	0.764768129	2.799649923	5.056367889	295.9306165	293.6940614	290.6524736
951300	0.712952143	0.727251388	0.764625401	2.805246711	5.188182921	295.9206331	293.6752506	290.6254048
951600	0.712940601	0.727224631	0.764480633	2.810969292	5.329221017	295.9109967	293.6564804	290.5978244
951900	0.712929059	0.727197874	0.764335864	2.816686423	5.469485893	295.9013603	293.6377102	290.5702439
952200	0.712924779	0.727170585	0.764176848	2.824713115	5.48979665	295.8930734	293.618973	290.5386225
952500	0.712921305	0.727143238	0.764016249	2.832989649	5.496767446	295.8849363	293.6002394	290.5065521
952800	0.712917832	0.72711589	0.763855651	2.841258699	5.503676159	295.8767993	293.5815058	290.4744817
953100	0.712906562	0.727085576	0.763684513	2.851330759	5.562633036	295.867285	293.5623281	290.4390381
953400	0.712894426	0.727054932	0.763512205	2.861594732	5.627046653	295.8576177	293.543101	290.4032198
953700	0.712882289	0.727024288	0.763339897	2.871849357	5.691112709	295.8479504	293.5238739	290.3674015
954000	0.712867217	0.726989766	0.763173591	2.882929198	5.797343159	295.8376578	293.5039894	290.3316068
954300	0.712851819	0.726954813	0.763007951	2.894091304	5.907918714	295.8272957	293.4840318	290.2958147
954600	0.712836421	0.726919861	0.762842311	2.905242886	6.01811427	295.8169337	293.4640742	290.2600227
954900	0.712821399	0.726882498	0.762694035	2.916204451	5.961875518	295.8065909	293.4437271	290.2267597
955200	0.71280642	0.726844867	0.762547688	2.927135476	5.887250595	295.7962502	293.4233367	290.1937777
955500	0.712791441	0.726807236	0.762401342	2.938055902	5.812713368	295.7859096	293.4029464	290.1607958
955800	0.712776383	0.726768977	0.762270414	2.948299066	5.79050429	295.7755391	293.3825132	290.1295134
956100	0.712761316	0.726730647	0.762141199	2.958458145	5.774125445	295.7651653	293.3620753	290.0984198
956400	0.712746249	0.726692318	0.762011984	2.968607244	5.757769077	295.7547916	293.3416373	290.0673263
956700	0.712737378	0.726652052	0.76184583	2.979798514	6.110268025	295.7454568	293.3209345	290.0283798
957000	0.712729195	0.726611571	0.761675571	2.991095576	6.499456184	295.7362374	293.3002022	289.9885608
957300	0.712721013	0.726571089	0.761505312	3.002381463	6.88412504	295.727018	293.27947	289.9487417
957600	0.712714201	0.72652497	0.761300149	3.016521173	6.948246232	295.7179963	293.2577106	289.9004587
957900	0.712707541	0.726478224	0.761091107	3.030964569	6.976664565	295.7089965	293.235837	289.8512353
958200	0.712700881	0.726431478	0.760882065	3.045393134	7.004701182	295.6999968	293.2139635	289.8020119
958500	0.712688218	0.726377695	0.760676556	3.061796236	6.845099473	295.6898708	293.1907324	289.7521733
958800	0.712674888	0.726323131	0.76047144	3.078402388	6.665026913	295.6796197	293.1673504	289.7022665
959100	0.712661558	0.726268566	0.760266324	3.094990384	6.485327537	295.6693687	293.1439684	289.6523596
959400	0.712640636	0.726209242	0.760091908	3.111131206	6.484816187	295.6576728	293.119641	289.6080025
959700	0.71261887	0.726149388	0.759920903	3.127205838	6.504159036	295.6458163	293.0952085	289.5642621
960000	0.712597105	0.726089535	0.759749898	3.14326193	6.52346751	295.6339599	293.070776	289.5205217
960300	0.712581868	0.726029875	0.759614544	3.157476167	6.424767303	295.6231441	293.046351	289.4837391
960600	0.712567356	0.725970236	0.759483151	3.171471298	6.312937788	295.6124439	293.0219267	289.4477295
960900	0.712552844	0.725910596	0.759351759	3.18545002	6.201087926	295.6017438	292.9975024	289.41172
961200	0.712534181	0.725854983	0.759255398	3.196787411	6.085226654	295.5902739	292.9738575	289.381946
961500	0.712515058	0.725799817	0.759162929	3.207820148	5.968874087	295.5787185	292.9502991	289.3528649
961800	0.712495934	0.72574465	0.75907046	3.218840069	5.852472233	295.5671632	292.9267407	289.3237838
962100	0.712487361	0.72569721	0.75900918	3.227260548	5.688039589	295.5573617	292.9046859	289.3015811
962400	0.712479961	0.725650628	0.758951366	3.235384345	5.517898115	295.5477551	292.8827981	289.2801427
962700	0.712472561	0.725604046	0.758893551	3.243499047	5.347361813	295.5381484	292.8609103	289.2587043
963000	0.712469693	0.725567555	0.758861294	3.249238074	5.287530629	295.5292579	292.8410249	289.2425138
963300	0.712467329	0.725532186	0.758831878	3.254708171	5.239984404	295.5204469	292.8213621	289.2269065
963600	0.712464965	0.725496816	0.758802461	3.260172455	5.19239635	295.5116358	292.8016992	289.2112991
963900	0.712459223	0.725470984	0.758783378	3.263659874	5.204670175	295.502174	292.7839658	289.197618
964200	0.712453106	0.725446211	0.758765443	3.266924757	5.223584047	295.4926399	292.7664467	289.1841509
964500	0.712446989	0.725421438	0.758747507	3.270186229	5.24248336	295.4831057	292.7489277	289.1706839
964800	0.712441712	0.725404642	0.75873951	3.272057466	5.178655479	295.4736106	292.7330409	289.1587776
965100	0.712436528	0.725388732	0.758732618	3.273772612	5.105589861	295.4641199	292.7173354	289.1470447
965400	0.712431345	0.725372822	0.758725725	3.275485833	5.032475068	295.4546291	292.70163	289.1353118
965700	0.712419887	0.725363376	0.75873494	3.275708201	5.118698465	295.4440125	292.6872766	289.1263333
966000	0.712407733	0.725354648	0.758745944	3.275764411	5.222640202	295.4332708	292.6730735	289.1176608
966300	0.712395579	0.725345921	0.758756948	3.275819964	5.326593723	295.422529	292.6588704	289.1089883
966600	0.712383165	0.725343391	0.758789897	3.274140594	5.232958941	295.4117318	292.6459729	289.1044135
966900	0.712370722	0.72534155	0.758825283	3.272269002	5.117077518	295.4009283	292.6332205	289.1002941
967200	0.712358279	0.725339709	0.758860669	3.270397944	5.000889087	295.3901249	292.6204681	289.0961746
967500	0.712360933	0.725346473	0.758931964	3.266876156	4.80350341	295.3819846	292.6094883	289.0984788
967800	0.712365265	0.725354192	0.759007248	3.263172233	4.596168535	295.3741402	292.5987055	289.1014967
968100	0.712369597	0.725361912	0.759082532	3.259469689	4.387837823	295.3662958	292.5879227	289.1045146
968400	0.712382372	0.725380651	0.759182032	3.254083943	4.303961862	295.3600087	292.5794129	289.1130068
968700	0.712396086	0.725400615	0.759284222	3.2485128	4.233748841	295.3538946	292.5711557	289.1221072
969000	0.7124098	0.725420579	0.759386412	3.242943459	4.163297693	295.3477805	292.5628985	289.1312077
969300	0.712418475	0.72545237	0.759521609	3.234900232	3.966096387	295.3408032	292.5570919	289.1471293
969600	0.712426591	0.725485476	0.759660474	3.226583857	3.753567187	295.33373	292.5515577	289.1638089
969900	0.712434706	0.725518581	0.759799339	3.218269414	3.539712625	295.3266568	292.5460234	289.1804885
970200	0.712452235	0.725566054	0.759989363	3.206652537	3.26668293	295.3212048	292.5434433	289.207757
970500	0.712470811	0.725615123	0.760185071	3.194669754	2.984725673	295.315933	292.5411914	289.236202
970800	0.712489386	0.725664192	0.76038078	3.182688182	2.700206791	295.3106612	292.5389396	289.2646471
971100	0.712513493	0.725730212	0.760620161	3.16700311	2.585265855	295.3064301	292.5401907	289.3020925
971400	0.712538215	0.725798114	0.760864394	3.150905453	2.488664842	295.3023146	292.541831	289.340538
971700	0.712562936	0.725866017	0.761108628	3.134806734	2.39137055	295.2981991	292.5434713	289.3789834
972000	0.712599889	0.725952503	0.761388158	3.115516333	2.264459046	295.2963227	292.5489521	289.4243762
972300	0.712638201	0.726041055	0.761671609	3.095866612	2.133378639	295.294695	292.5548597	289.4705409
972600	0.712676512	0.726129606	0.761955061	3.076211887	2.001329319	295.2930673	292.5607672	289.5167056
972900	0.712718871	0.726239622	0.762312207	3.052248864	1.567837775	295.2922344	292.5710792	289.5774675
973200	0.712761679	0.726352023	0.762677541	3.027796437	1.094608688	295.2914899	292.5818805	289.6398514
973500	0.712804488	0.726464424	0.763042876	3.003332422	0.614744681	295.2907454	292.5926819	289.7022352
973800	0.712861599	0.7266029	0.763483647	2.973478831	0.402948668	295.2926208	292.6088097	289.7794592
974100	0.7129203	0.726744273	0.7639328	2.943005677	0.219368748	295.2947872	292.6255292	289.8583321
974400	0.712979	0.726885645	0.764381953	2.912509965	0.03371019	295.2969536	292.6422488	289.937205
974700	0.713050227	0.727052509	0.764838147	2.87866841	0.238511397	295.3014687	292.6642222	290.0165079
975000	0.713122845	0.727222205	0.765295122	2.844423791	0.487574638	295.3062448	292.6867792	290.0958586
975300	0.713195463	0.727391901	0.765752098	2.81014477	0.737427971	295.3110209	292.7093363	290.1752093
975600	0.713268178	0.727579716	0.766181664	2.77569606	0.843369035	295.3160092	292.735696	290.2473138
975900	0.713340904	0.727769544	0.766608185	2.741191328	0.933507022	295.3210211	292.7624781	290.3186132
976200	0.71341363	0.727959373	0.767034705	2.70664526	1.023892862	295.3260329	292.7892603	290.3899126
976500	0.713482491	0.728160149	0.767461206	2.672863121	0.874451058	295.3305274	292.8183878	290.459441
976800	0.713550922	0.728362141	0.767887704	2.639126174	0.697219261	295.3349643	292.8477759	290.5287726
977100	0.713619353	0.728564133	0.768314203	2.605344791	0.5188008	295.3394012	292.877164	290.5981042
977400	0.713710951	0.728776336	0.768764817	2.572289782	0.150412409	295.3481122	292.9086854	290.6710246
977700	0.713805124	0.728989673	0.76921811	2.539273496	-0.242273863	295.3572981	292.9404439	290.7443437
978000	0.713899296	0.72920301	0.769671404	2.506210159	-0.638394509	295.3664839	292.9722023	290.8176628
978300	0.714018685	0.729426566	0.77011267	2.475161514	-0.487992236	295.3804023	293.0060797	290.8875492
978600	0.714140876	0.729651257	0.7705526	2.444294563	-0.276248697	295.3948465	293.0401924	290.9570542
978900	0.714263067	0.729875948	0.77099253	2.413380206	-0.064077136	295.4092907	293.0743051	291.0265592
979200	0.714387712	0.730107005	0.771403725	2.385410666	0.032596814	295.4244202	293.1097622	291.0897455
979500	0.71451263	0.730338768	0.771811728	2.357728882	0.116609967	295.4396259	293.1453687	291.1522296
979800	0.714637548	0.730570532	0.772219731	2.330002525	0.200831989	295.4548315	293.1809751	291.2147137
980100	0.714753547	0.73081004	0.772703626	2.301365291	-0.349315159	295.4685689	293.2181074	291.2903347
980400	0.714868556	0.731050408	0.773195954	2.272583635	-0.978204679	295.4821432	293.2554092	291.3674153
980700	0.714983564	0.731290777	0.773688282	2.243753625	-1.615772246	295.4957175	293.2927109	291.4444959
981000	0.715109938	0.731542825	0.774215668	2.212331075	-1.495671448	295.5114048	293.3323042	291.5275624
981300	0.715237574	0.73179617	0.774746949	2.180569621	-1.289960293	295.5273269	293.372152	291.611294
981600	0.715365211	0.732049516	0.77527823	2.148751536	-1.083307393	295.543249	293.4119998	291.6950256
981900	0.715483467	0.732307152	0.77572787	2.118200876	-0.771994267	295.5577901	293.4527685	291.7619899
982200	0.715600682	0.732565265	0.776168439	2.087741658	-0.450030536	295.5721778	293.4936395	291.8270912
982500	0.715717896	0.732823378	0.776609008	2.057226814	-0.129036052	295.5865655	293.5345105	291.8921925
982800	0.715835305	0.733079809	0.777042114	2.029289521	-0.467232211	295.6011902	293.5750455	291.9547463
983100	0.715952736	0.733336052	0.777474392	2.001594427	-0.881632582	295.6158413	293.6155431	292.017017
983400	0.716070166	0.733592296	0.77790667	1.973849233	-1.299211942	295.6304923	293.6560408	292.0792877
983700	0.716217459	0.733847733	0.778329345	1.949156579	-1.167226715	295.6505721	293.6963453	292.1398499
984000	0.71636807	0.73410308	0.778750953	1.924764366	-0.973594355	295.6712551	293.7366285	292.2002223
984300	0.716518681	0.734358427	0.779172561	1.900328163	-0.779551333	295.691938	293.7769116	292.2605947
984600	0.716651509	0.734607869	0.77953518	1.87969914	-0.43411018	295.7098199	293.816073	292.3089686
984900	0.716782361	0.734856654	0.779891245	1.859462051	-0.072709889	295.7273907	293.8551098	292.3560093
985200	0.716913214	0.73510544	0.78024731	1.839189413	0.287808523	295.7449614	293.8941466	292.4030501
985500	0.717047714	0.735344083	0.780570951	1.822942801	0.230677674	295.7632373	293.931188	292.4436149
985800	0.717182621	0.735581599	0.780890989	1.807120563	0.126978114	295.7815916	293.9680076	292.4834602
986100	0.717317527	0.735819115	0.781211028	1.791271867	0.023049997	295.799946	294.0048273	292.5233055
986400	0.717462547	0.736044271	0.781482004	1.780143584	0.042031993	295.8201685	294.0392445	292.5541726
986700	0.717608691	0.736268054	0.781747529	1.769525359	0.074650839	295.8405987	294.0733948	292.5840422
987000	0.717754834	0.736491836	0.782013053	1.758890243	0.107234102	295.8610289	294.107545	292.6139117
987300	0.717872004	0.73669835	0.782225939	1.752154465	0.245935213	295.8766049	294.1383806	292.6346021
987600	0.717985954	0.736902945	0.782432977	1.74584406	0.396171402	295.8916416	294.1688479	292.6542725
987900	0.718099905	0.73710754	0.782640014	1.739524269	0.546136044	295.9066783	294.1993152	292.6739429
988200	0.71822063	0.737301507	0.782908622	1.732944205	0.023516898	295.9228686	294.2276151	292.7066685
988500	0.718342107	0.737494294	0.783184071	1.726327372	-0.579603107	295.9391872	294.2556742	292.7408447
988800	0.718463585	0.737687081	0.783459519	1.719701674	-1.188813556	295.9555057	294.2837333	292.7750208
989100	0.71860443	0.737888119	0.783870711	1.707079381	-1.672832034	295.975335	294.3131857	292.835692
989400	0.718747426	0.738090074	0.784296985	1.693774643	-2.148098647	295.9955543	294.3427929	292.899307
989700	0.718890423	0.738292029	0.784723258	1.680452326	-2.629186891	296.0157736	294.3724001	292.9629221
990000	0.71900019	0.738508339	0.785169167	1.659917985	-2.580230663	296.0304041	294.4046717	293.0312587
990300	0.719106266	0.738726244	0.785617257	1.638554658	-2.471712352	296.0444137	294.4372393	293.10012
990600	0.719212341	0.738944149	0.786065347	1.617161093	-2.362865115	296.0584232	294.469807	293.1689813
990900	0.719350681	0.739169547	0.786418768	1.596534821	-1.861474743	296.0779391	294.5037319	293.2202557
991200	0.719492605	0.739395778	0.78676167	1.575966712	-1.318589594	296.0980668	294.5378075	293.2695759
991500	0.719634529	0.739622009	0.787104573	1.555368143	-0.777916062	296.1181946	294.5718832	293.3188962
991800	0.719751503	0.739843077	0.78737383	1.539363776	-0.667595764	296.1341956	294.6049335	293.3548404
992100	0.719865704	0.740063571	0.787634905	1.523850437	-0.604957446	296.1497381	294.6378698	293.3892983
992400	0.719979905	0.740284065	0.787895979	1.508314675	-0.542319244	296.1652806	294.6708061	293.4237563
992700	0.720114884	0.740503917	0.788238077	1.493442617	-1.147962862	296.1845182	294.7034079	293.4733324
993000	0.720252172	0.740723697	0.788589177	1.478625597	-1.835384645	296.2041665	294.7359726	293.5245884
993300	0.720389459	0.740943478	0.788940277	1.463787444	-2.530727098	296.2238147	294.7685372	293.5758443
993600	0.720533484	0.741175039	0.789370822	1.445119218	-2.923815064	296.245557	294.803135	293.6431235
993900	0.720678257	0.741407909	0.789810194	1.425999415	-3.285656283	296.2675319	294.8379586	293.7121832
994200	0.72082303	0.741640779	0.790249566	1.406850871	-3.650466835	296.2895068	294.8727822	293.7812428
994500	0.720928396	0.741884169	0.790676744	1.38312443	-3.408987259	296.3040455	294.9094797	293.8490519
994800	0.721029383	0.742128728	0.791102567	1.358854821	-3.099493762	296.3177579	294.9463854	293.9167221
995100	0.72113037	0.742373287	0.791528389	1.334547032	-2.789508788	296.3314704	294.9832912	293.9843923
995400	0.721257054	0.742626101	0.791938165	1.30925095	-2.777821504	296.3501935	295.0215537	294.0498928
995700	0.721386593	0.742879833	0.792346158	1.283808007	-2.799371456	296.3694733	295.059967	294.1151523
996000	0.721516132	0.743133565	0.792754151	1.258323607	-2.820987736	296.3887532	295.0983802	294.1804117
996300	0.721625969	0.743384298	0.793069255	1.236240462	-2.568230166	296.4046128	295.1361576	294.2284265
996600	0.721733617	0.743634698	0.793374037	1.21450472	-2.285721824	296.4200925	295.1738643	294.2745251
996900	0.721841264	0.743885098	0.79367882	1.19273419	-2.003991856	296.4355721	295.2115711	294.3206238
997200	0.721965551	0.744109485	0.793753848	1.183533208	-0.961977082	296.4528163	295.2444405	294.3253097
997500	0.722091685	0.744330981	0.793803348	1.175720266	0.148630841	296.4702566	295.2767725	294.3253941
997800	0.72221782	0.744552477	0.793852848	1.16789606	1.242469708	296.4876969	295.3091046	294.3254785
998100	0.722329676	0.744719871	0.793633793	1.179991124	2.261087081	296.5031254	295.3314863	294.2770086
998400	0.722439946	0.744881255	0.7933849	1.194311404	3.252965834	296.5183304	295.3527625	294.2231439
998700	0.722550215	0.745042639	0.793136006	1.208643551	4.224417682	296.5335353	295.3740386	294.1692791
999000	0.722634561	0.745136825	0.792772708	1.239420233	4.277176855	296.5432852	295.3828189	294.0938982
999300	0.722716025	0.745223545	0.792396699	1.272032442	4.229352497	296.5524289	295.3902108	294.0161267
999600	0.72279749	0.745310264	0.792020689	1.304654212	4.181786155	296.5615727	295.3976026	293.9383552
999900	0.72289562	0.745335215	0.791566593	1.349032281	4.566308258	296.5740836	295.3935045	293.8470474
1000200	0.722995602	0.745353302	0.791103821	1.394706295	4.99268191	296.5869686	295.3881298	293.7542357
1000500	0.723095584	0.74537139	0.790641048	1.440370071	5.412589748	296.5998537	295.382755	293.6614239
1000800	0.723194632	0.745332614	0.790059673	1.496435234	6.365252619	296.6116431	295.3668518	293.5469669
1001100	0.723293576	0.745287521	0.789465119	1.553618417	7.35403638	296.6233107	295.3497786	293.4301048
1001400	0.72339252	0.745242427	0.788870565	1.610761268	8.318114926	296.6349784	295.3327055	293.3132428
1001700	0.723427625	0.745147056	0.788287787	1.671080097	7.84123475	296.6354406	295.3060943	293.1985664
1002000	0.723455637	0.745046098	0.787706317	1.731688128	7.207497444	296.6346578	295.2784233	293.0841329
1002300	0.72348365	0.74494514	0.787124847	1.792226528	6.575591299	296.633875	295.2507523	292.9696993
1002600	0.723505157	0.744802405	0.786488197	1.85405438	7.614735577	296.6323934	295.2151911	292.8442271
1002900	0.723525941	0.744655029	0.785845417	1.91594014	8.80730742	296.6308341	295.1787533	292.7175283
1003200	0.723546726	0.744507653	0.785202637	1.977731566	9.966054496	296.6292749	295.1423154	292.5908296
1003500	0.723548765	0.744324688	0.784531008	2.041420268	9.855437626	296.6244681	295.098935	292.4585873
1003800	0.723548721	0.74413777	0.783856173	2.105212656	9.607901653	296.6193006	295.0547831	292.3257291
1004100	0.723548677	0.743950851	0.783181339	2.168886214	9.362528033	296.6141331	295.0106313	292.1928709
1004400	0.723530176	0.743734269	0.782492146	2.233058645	9.648029249	296.6046456	294.9606068	292.0552983
1004700	0.723509625	0.74351439	0.781801357	2.297162285	9.984831602	296.5946782	294.9099297	291.9172019
1005000	0.723489073	0.743294512	0.781110569	2.361127523	10.31368362	296.5847107	294.8592527	291.7791055
1005300	0.723438773	0.743051933	0.780446035	2.42334748	10.16608546	296.5700065	294.8038336	291.6457897
1005600	0.723385167	0.742806832	0.779784418	2.485240177	9.967267086	296.554776	294.7478877	291.5130051
1005900	0.723331562	0.742561731	0.779122801	2.546983611	9.769746663	296.5395454	294.6919417	291.3802204
1006200	0.723260925	0.74230589	0.778543	2.603274155	9.392480291	296.5211322	294.6334324	291.2629463
1006500	0.723188396	0.742048855	0.777972288	2.658832185	8.995742652	296.5023654	294.5746382	291.1473956
1006800	0.723115867	0.741791821	0.777401577	2.71424731	8.59961538	296.4835986	294.515844	291.0318448
1007100	0.723028961	0.741538038	0.776941939	2.76078465	8.273655141	296.4619822	294.4571383	290.9383805
1007400	0.722940457	0.741284616	0.776494643	2.806231233	7.954669865	296.4400491	294.3984424	290.8473701
1007700	0.722851954	0.741031194	0.776047346	2.851558794	7.63485951	296.4181161	294.3397464	290.7563598
1008000	0.72275489	0.740793106	0.77570122	2.886251253	7.313022983	296.3941742	294.283526	290.6871128
1008300	0.722656876	0.740556722	0.775366335	2.919687751	6.989727417	296.3700092	294.2275806	290.6202841
1008600	0.722558862	0.740320338	0.775031451	2.953038402	6.665079949	296.3458441	294.1716353	290.5534553
1008900	0.72245886	0.740105157	0.774753158	2.977211084	6.65681526	296.320962	294.1194342	290.4983849
1009200	0.722358637	0.739892332	0.774481154	3.000315038	6.683725299	296.2960003	294.0676491	290.444621
1009500	0.722258414	0.739679506	0.77420915	3.023361938	6.71057057	296.2710385	294.015864	290.3908571
1009800	0.722139333	0.73948571	0.773956352	3.039622327	6.681079088	296.2424575	293.9675316	290.3417055
1010100	0.722018157	0.739294028	0.773705689	3.0550967	6.645391084	296.2134743	293.9195828	290.2930664
1010400	0.721896981	0.739102346	0.773455025	3.070533761	6.609765354	296.1844912	293.871634	290.2444273
1010700	0.721775448	0.738923015	0.773177809	3.083122041	7.111539161	296.1549511	293.8259535	290.1896567
1011000	0.721653876	0.738745056	0.772897643	3.095368448	7.66612297	296.1253492	293.780525	290.1342048
1011300	0.721532304	0.738567096	0.772617476	3.107585779	8.213446584	296.0957472	293.7350966	290.0787529
1011600	0.72141728	0.73839241	0.772278651	3.121696736	8.573340843	296.0670452	293.6902133	290.009575
1011900	0.721302984	0.738218086	0.771933308	3.135988847	8.907358577	296.0384432	293.6453907	289.9388721
1012200	0.721188688	0.738043763	0.771587965	3.150248299	9.235592402	296.0098412	293.600568	289.8681691
1012500	0.721091027	0.737868005	0.771239363	3.167917784	8.946227658	295.9829214	293.5552761	289.7938121
1012800	0.720995213	0.737692087	0.770890398	3.18592973	8.589518908	295.9561886	293.5099321	289.7190492
1013100	0.7208994	0.737516169	0.770541434	3.203901226	8.23378342	295.9294558	293.4645881	289.6442862
1013400	0.720813118	0.737339936	0.770208042	3.223759075	8.338160433	295.9040812	293.4189795	289.5716519
1013700	0.720727896	0.737163668	0.76987638	3.243786336	8.492404511	295.8788575	293.3733414	289.4992541
1014000	0.720642673	0.736987401	0.769544718	3.263768696	8.645388706	295.8536338	293.3277034	289.4268562
1014300	0.720560606	0.73681435	0.769251578	3.283457509	8.40469123	295.8289376	293.2824576	289.3615071
1014600	0.72047889	0.736641656	0.768962718	3.303074759	8.120243927	295.8042999	293.2372554	289.2969412
1014900	0.720397173	0.736468962	0.768673858	3.322648124	7.835707783	295.7796622	293.1920532	289.2323753
1015200	0.720317716	0.736304213	0.768437769	3.339886768	7.620225367	295.7555746	293.1481908	289.1773988
1015500	0.72023851	0.736140348	0.768207543	3.356833061	7.412237323	295.7315481	293.1044773	289.1234879
1015800	0.720159304	0.735976482	0.767977318	3.37374186	7.204055923	295.7075216	293.0607637	289.069577
1016100	0.720080267	0.735823966	0.767782746	3.387461092	7.108194382	295.6838011	293.019111	289.0233771
1016400	0.720001249	0.73567271	0.767592136	3.400800641	7.024861177	295.6601145	292.9776873	288.9780339
1016700	0.719922231	0.735521455	0.767401526	3.414111162	6.941566429	295.636428	292.9362637	288.9326908
1017000	0.719845088	0.735382548	0.767232312	3.424710591	6.91921609	295.6133979	292.8971519	288.8913777
1017300	0.719768154	0.735245014	0.767065475	3.434989712	6.903651312	295.5904407	292.858297	288.8505124
1017600	0.71969122	0.73510748	0.766898638	3.445246887	6.888103706	295.5674835	292.8194421	288.8096471
1017900	0.719618048	0.73498187	0.766749143	3.453683003	6.970073839	295.5455228	292.7828487	288.7716918
1018200	0.719545295	0.734857583	0.766601574	3.461901864	7.062667499	295.5236727	292.7465066	288.7340598
1018500	0.719472541	0.734733297	0.766454005	3.470103613	7.155039519	295.5018226	292.7101645	288.6964278
1018800	0.719408877	0.734620459	0.766320402	3.477354695	7.138434334	295.4818942	292.6760145	288.6608938
1019100	0.719346223	0.734508892	0.76618835	3.484487718	7.109769123	295.4621792	292.642108	288.6255929
1019400	0.719283568	0.734397325	0.766056299	3.491606558	7.081140772	295.4424643	292.6082014	288.5902921
1019700	0.719223482	0.734296004	0.765937825	3.498209257	7.037802462	295.423489	292.5762731	288.5561897
1020000	0.719163681	0.734195823	0.76582086	3.504743813	6.99289744	295.4045958	292.5445645	288.5222206
1020300	0.71910388	0.734095641	0.765703895	3.511266095	6.94806608	295.3857027	292.5128559	288.4882515
1020600	0.719049235	0.734004636	0.765596874	3.517440294	6.866346243	295.3679351	292.4829189	288.4560471
1020900	0.718995163	0.733914651	0.765490958	3.523566268	6.780591435	295.3502925	292.4531787	288.4240389
1021200	0.718941091	0.733824666	0.765385043	3.529681401	6.694908471	295.3326499	292.4234385	288.3920307
1021500	0.718896048	0.733743388	0.765289128	3.535703565	6.670943643	295.3167743	292.3953865	288.3613412
1021800	0.718852009	0.733663077	0.765194324	3.541706679	6.653851029	295.3010951	292.367522	288.3307983
1022100	0.718807969	0.733582766	0.765099521	3.547699917	6.636778448	295.2854158	292.3396575	288.3002554
1022400	0.718770054	0.733510332	0.765009232	3.5538956	6.642795096	295.2709782	292.3133258	288.269829
1022700	0.718732818	0.733438773	0.764919446	3.560105455	6.651334194	295.2566785	292.2871643	288.2394157
1023000	0.718695583	0.733367214	0.764829659	3.566305915	6.659829297	295.2423789	292.2610028	288.2090023
