temps (s)	HR_4	HR_8	HR_12	FLX_8	FLX_16	T_4	T_8	T_12
635700	0.486584163	0.568137306	0.667131551	3.32800962	0.388699245	293.2569436	289.4297496	286.6001429
636000	0.486708885	0.568241539	0.66740137	3.299960693	0.232239677	293.2974961	289.4673008	286.671972
636300	0.486833606	0.568345771	0.667671189	3.271902757	0.075610057	293.3380486	289.5048521	286.7438011
636600	0.487042885	0.568464084	0.667921576	3.254412882	0.500683681	293.4050397	289.5468082	286.8069013
636900	0.487252163	0.568582396	0.668171963	3.236916639	0.92557209	293.4720308	289.5887643	286.8700014
637200	0.487461442	0.568700709	0.66842235	3.219414028	1.350275292	293.5390219	289.6307204	286.9331015
637500	0.487728264	0.568833986	0.668648425	3.213971238	1.191406263	293.6157302	289.6773791	286.9862483
637800	0.487995085	0.568967264	0.6688745	3.208526069	1.032565158	293.6924384	289.7240379	287.0393952
638100	0.488261907	0.569100542	0.669100575	3.20307852	0.873751388	293.7691467	289.7706966	287.0925421
638400	0.488489287	0.56924264	0.669238212	3.209968948	1.960582065	293.843829	289.8201115	287.1160285
638700	0.488716667	0.569384738	0.66937585	3.216861964	3.044198382	293.9185114	289.8695263	287.1395149
639000	0.488944046	0.569526836	0.669513487	3.223757569	4.124600413	293.9931937	289.9189411	287.1630013
639300	0.489129178	0.569665648	0.669531446	3.244012861	4.631163547	294.0614528	289.9671891	287.1496693
639600	0.48931431	0.569804459	0.669549405	3.264276097	5.136353726	294.1297119	290.015437	287.1363373
639900	0.489499442	0.569943271	0.669567364	3.284547276	5.640171025	294.197971	290.063685	287.1230053
640200	0.489647438	0.570070518	0.669576579	3.314818431	4.739762594	294.2614503	290.1080382	287.105593
640500	0.489795435	0.570197765	0.669585794	3.345100625	3.838271021	294.3249296	290.1523914	287.0881807
640800	0.489943431	0.570325012	0.66959501	3.375393856	2.9356963	294.3884089	290.1967447	287.0707684
641100	0.490066991	0.570443814	0.669713908	3.405579564	1.862679382	294.4473675	290.2381838	287.088472
641400	0.490190552	0.570562615	0.669832805	3.435775559	0.785955612	294.506326	290.279623	287.1061755
641700	0.490314112	0.570681416	0.669951703	3.465981841	-0.294475057	294.5652846	290.3210622	287.1238791
642000	0.490419202	0.570803093	0.670223556	3.484710879	-0.877390617	294.6182871	290.3632086	287.1898012
642300	0.490524291	0.570924769	0.670495408	3.503446322	-1.462295342	294.6712896	290.405355	287.2557232
642600	0.49062938	0.571046445	0.67076726	3.522188172	-2.049189266	294.7242921	290.4475014	287.3216452
642900	0.490724394	0.571182938	0.671174229	3.522714	-2.522931244	294.7708511	290.4941302	287.427853
643200	0.490819409	0.571319432	0.671581198	3.523239767	-2.997931481	294.8174101	290.540759	287.5340607
643500	0.490914423	0.571455925	0.671988167	3.523765473	-3.474191649	294.8639691	290.5873878	287.6402684
643800	0.491012227	0.57161203	0.672421127	3.5083451	-2.72988047	294.9064715	290.6399759	287.7510978
644100	0.491110031	0.571768134	0.672854086	3.492917581	-1.985672418	294.9489739	290.6925641	287.8619271
644400	0.491207834	0.571924239	0.673287046	3.477482919	-1.241567477	294.9914763	290.7451522	287.9727564
644700	0.49132357	0.572093534	0.673616263	3.456662782	-0.395057026	295.031587	290.8016117	288.0508732
645000	0.491439306	0.572262829	0.673945479	3.435832398	0.449316299	295.0716976	290.8580711	288.1289901
645300	0.491555042	0.572432124	0.674274696	3.414991765	1.291555775	295.1118083	290.9145305	288.2071069
645600	0.49169814	0.572605671	0.674577821	3.395981721	0.459183868	295.1498452	290.9718979	288.2742812
645900	0.491841237	0.572779218	0.674880947	3.376962139	-0.374740794	295.1878822	291.0292653	288.3414554
646200	0.491984334	0.572952765	0.675184073	3.357933019	-1.210218238	295.2259191	291.0866328	288.4086297
646500	0.492159975	0.573128299	0.675525123	3.339913139	-1.456256907	295.2644308	291.1441417	288.4868377
646800	0.492335617	0.573303833	0.675866174	3.321884182	-1.702722888	295.3029424	291.2016506	288.5650457
647100	0.492511258	0.573479367	0.676207224	3.303846148	-1.949616189	295.3414541	291.2591596	288.6432537
647400	0.492719312	0.573657546	0.676559052	3.285303784	-1.536091991	295.3793467	291.3170416	288.7226971
647700	0.492927367	0.573835726	0.676910879	3.266752036	-1.122547803	295.4172394	291.3749237	288.8021405
648000	0.493135421	0.574013905	0.677262706	3.248190905	-0.708983601	295.455132	291.4328058	288.8815839
648300	0.493358739	0.574192785	0.677593631	3.229335585	-0.753528156	295.4864049	291.4904939	288.953358
648600	0.493582056	0.574371666	0.677924557	3.210470773	-0.798067246	295.5176777	291.548182	289.0251321
648900	0.493805374	0.574550546	0.678255482	3.191596467	-0.842601024	295.5489506	291.6058702	289.0969061
649200	0.494049529	0.574725316	0.678533906	3.174501975	-0.408433161	295.5771456	291.6619141	289.1524141
649500	0.494293685	0.574900085	0.678812331	3.157399107	0.025377874	295.6053406	291.717958	289.2079221
649800	0.49453784	0.575074855	0.679090755	3.140287865	0.458832111	295.6335355	291.7740019	289.26343
650100	0.494827174	0.575242986	0.67935022	3.126761887	0.118792713	295.6664604	291.827618	289.3146887
650400	0.495116508	0.575411116	0.679609686	3.113229523	-0.221570778	295.6993853	291.881234	289.3659474
650700	0.495405841	0.575579247	0.679869151	3.099690771	-0.562258386	295.7323102	291.93485	289.4172061
651000	0.495724888	0.575739996	0.680107414	3.089782212	-0.348560198	295.7634608	291.9859352	289.4619293
651300	0.496043934	0.575900745	0.680345678	3.079869134	-0.13503249	295.7946114	292.0370205	289.5066526
651600	0.496362981	0.576061493	0.680583941	3.06995154	0.078325511	295.8257621	292.0881057	289.5513759
651900	0.496689682	0.576212586	0.680786525	3.063067554	0.212509179	295.8508035	292.1360487	289.5868053
652200	0.497016383	0.576363678	0.680989109	3.056180563	0.346650666	295.8758449	292.1839918	289.6222348
652500	0.497343084	0.57651477	0.681191694	3.049290566	0.48074998	295.9008863	292.2319349	289.6576643
652800	0.497692788	0.57665467	0.681364089	3.045324025	0.545736333	295.9269117	292.2763076	289.6866139
653100	0.498042493	0.576794569	0.681536484	3.041355806	0.610715569	295.9529371	292.3206802	289.7155636
653400	0.498392197	0.576934469	0.681708879	3.037385907	0.675687693	295.9789625	292.3650529	289.7445133
653700	0.498770439	0.577061702	0.681827262	3.037831786	1.233651924	296.0059609	292.4055271	289.7587586
654000	0.499148682	0.577188936	0.681945645	3.038277645	1.790791101	296.0329592	292.4460012	289.7730038
654300	0.499526925	0.577316169	0.682064029	3.038723484	2.347105275	296.0599576	292.4864753	289.7872491
654600	0.499929124	0.57742888	0.682135848	3.044732797	2.328044691	296.0868515	292.5225439	289.789944
654900	0.500331323	0.577541591	0.682207668	3.050743785	2.30899331	296.1137454	292.5586125	289.7926389
655200	0.500733522	0.577654301	0.682279487	3.056756448	2.28995113	296.1406392	292.5946811	289.7953338
655500	0.501156125	0.577753401	0.682348118	3.066967534	2.057803288	296.1687127	292.6266355	289.7988227
655800	0.501578728	0.577852501	0.68241675	3.077181237	1.825567077	296.1967861	292.6585899	289.8023116
656100	0.502001331	0.577951601	0.682485381	3.087397554	1.593242498	296.2248595	292.6905444	289.8058006
656400	0.502437208	0.578040863	0.68257294	3.098707467	1.476418477	296.2520829	292.7195252	289.8167736
656700	0.502873086	0.578130126	0.6826605	3.110020024	1.359538181	296.2793063	292.7485061	289.8277466
657000	0.503308963	0.578219389	0.682748059	3.121335226	1.242601609	296.3065297	292.7774869	289.8387197
657300	0.503752603	0.578302307	0.682839876	3.131449757	1.20099032	296.3309157	292.8045378	289.8529817
657600	0.504196243	0.578385225	0.682931692	3.14156649	1.159396034	296.3553016	292.8315887	289.8672437
657900	0.504639883	0.578468144	0.683023509	3.151685426	1.117818597	296.3796876	292.8586395	289.8815058
658200	0.505081516	0.578545463	0.683090674	3.160721698	1.393582044	296.4009074	292.8839777	289.8906348
658500	0.50552315	0.578622783	0.68315784	3.169759809	1.669151987	296.4221272	292.9093159	289.8997638
658800	0.505964783	0.578700102	0.683225005	3.178799757	1.944528431	296.443347	292.9346541	289.9088928
659100	0.506406371	0.578773233	0.683316619	3.185744872	1.288919265	296.461666	292.958596	289.9278358
659400	0.506847959	0.578846363	0.683408232	3.19269131	0.632201135	296.4799851	292.9825378	289.9467788
659700	0.507289548	0.578919494	0.683499846	3.19963907	-0.025625977	296.4983042	293.0064797	289.9657218
660000	0.507721231	0.578990552	0.683607971	3.202720102	0.340162284	296.5112649	293.0296488	289.9900041
660300	0.508152914	0.579061611	0.683716095	3.20580167	0.705870327	296.5242257	293.0528178	290.0142864
660600	0.508584597	0.57913267	0.68382422	3.208883773	1.071498162	296.5371865	293.0759869	290.0385687
660900	0.509013108	0.579200106	0.683883185	3.210039221	1.639031071	296.5467963	293.0979118	290.0505989
661200	0.509441619	0.579267543	0.683942149	3.211194827	2.205747568	296.5564062	293.1198367	290.062629
661500	0.50987013	0.579334979	0.684001113	3.212350592	2.771647686	296.566016	293.1417616	290.0746591
661800	0.510308446	0.579396146	0.684028387	3.214584539	2.563927066	296.576177	293.161586	290.0787158
662100	0.510746761	0.579457312	0.68405566	3.216818811	2.356193247	296.5863379	293.1814104	290.0827725
662400	0.511185077	0.579518479	0.684082934	3.219053409	2.148446224	296.5964988	293.2012348	290.0868292
662700	0.511619585	0.57957271	0.684105842	3.222453429	2.091696024	296.6039555	293.2187415	290.0909624
663000	0.512054092	0.579626941	0.68412875	3.22585391	2.034938589	296.6114122	293.2362482	290.0950955
663300	0.5124886	0.579681172	0.684151657	3.229254853	1.978173918	296.6188689	293.253755	290.0992287
663600	0.512918571	0.579728446	0.684158733	3.233028601	2.021884672	296.6234893	293.2689156	290.1006412
663900	0.513348542	0.579775721	0.684165808	3.236802799	2.065560835	296.6281096	293.2840762	290.1020537
664200	0.513778512	0.579822995	0.684172883	3.240577448	2.109202524	296.6327299	293.2992368	290.1034663
664500	0.514225198	0.579863849	0.684160048	3.245454485	2.16905193	296.6404493	293.3121504	290.1006524
664800	0.514671883	0.579904704	0.684147214	3.250332028	2.228878928	296.6481686	293.3250639	290.0978385
665100	0.515118569	0.579945558	0.684134379	3.255210077	2.288683521	296.655888	293.3379775	290.0950246
665400	0.515570472	0.579980055	0.684083884	3.262530742	2.601132666	296.6641155	293.3486723	290.0841047
665700	0.516022375	0.580014552	0.684033389	3.269852048	2.913260285	296.6723431	293.3593671	290.0731848
666000	0.516474279	0.58004905	0.683982894	3.277173993	3.225066398	296.6805707	293.3700619	290.0622649
666300	0.516931594	0.580075808	0.683893273	3.288135863	3.466090157	296.6886926	293.3781161	290.040532
666600	0.51738891	0.580102566	0.683803653	3.299098463	3.706834204	296.6968146	293.3861704	290.0187991
666900	0.517846225	0.580129324	0.683714033	3.310061793	3.947298549	296.7049365	293.3942247	289.9970662
667200	0.518283977	0.580145275	0.683572583	3.325328859	4.320087821	296.7085503	293.3987695	289.9613105
667500	0.518721728	0.580161226	0.683431133	3.340596504	4.692241091	296.7121641	293.4033144	289.9255548
667800	0.519159479	0.580177178	0.683289683	3.355864728	5.063758376	296.7157779	293.4078593	289.8897991
668100	0.519590175	0.580179217	0.683105022	3.375655685	5.195630991	296.7176063	293.4079411	289.8421523
668400	0.52002087	0.580181257	0.682920361	3.39544666	5.327321896	296.7194348	293.4080228	289.7945055
668700	0.520451565	0.580183297	0.6827357	3.415237652	5.458831094	296.7212632	293.4081046	289.7468588
669000	0.520877655	0.580169849	0.682511592	3.439709622	5.746665187	296.7225517	293.4032431	289.6880644
669300	0.521303744	0.580156401	0.682287484	3.464180603	6.033989523	296.7238402	293.3983816	289.6292699
669600	0.521729833	0.580142953	0.682063376	3.488650596	6.320804107	296.7251287	293.3935202	289.5704755
669900	0.522159317	0.580112944	0.681794381	3.518117006	6.824736515	296.7253443	293.3833648	289.4985329
670200	0.522588801	0.580082934	0.681525387	3.547580917	7.32772387	296.7255599	293.3732095	289.4265903
670500	0.523018285	0.580052924	0.681256393	3.57704233	7.829767969	296.7257755	293.3630541	289.3546477
670800	0.523439758	0.580006842	0.680976761	3.610518561	7.558145073	296.724477	293.3476434	289.2793501
671100	0.52386123	0.579960759	0.680697129	3.643990475	7.286695348	296.7231784	293.3322328	289.2040525
671400	0.524282703	0.579914677	0.680417497	3.677458074	7.015418792	296.7218798	293.3168221	289.1287548
671700	0.524696151	0.579855742	0.680158078	3.712148592	6.911971702	296.718535	293.2970122	289.0580112
672000	0.525109598	0.579796808	0.679898658	3.746833353	6.808580811	296.7151902	293.2772023	288.9872675
672300	0.525523046	0.579737873	0.679639239	3.781512356	6.705246117	296.7118454	293.2573924	288.9165238
672600	0.525926213	0.579669873	0.679386047	3.815218895	6.824725552	296.7058864	293.2342275	288.848759
672900	0.526329381	0.579601873	0.679132855	3.848918885	6.944079317	296.6999274	293.2110625	288.7809942
673200	0.526732549	0.579533872	0.678879663	3.882612323	7.063307414	296.6939685	293.1878976	288.7132294
673500	0.527127031	0.579459635	0.67863076	3.914576401	7.062458495	296.6858099	293.1621372	288.6468063
673800	0.527521514	0.579385397	0.678381857	3.946533562	7.061607871	296.6776513	293.1363769	288.5803832
674100	0.527915997	0.57931116	0.678132954	3.978483806	7.060755542	296.6694926	293.1106165	288.51396
674400	0.528308156	0.579233003	0.67788928	4.008759023	7.19947614	296.6607553	293.0828811	288.4490871
674700	0.528700314	0.579154846	0.677645606	4.039027179	7.338139274	296.652018	293.0551456	288.3842141
675000	0.529092473	0.57907669	0.677401933	4.069288275	7.476745517	296.6432807	293.0274102	288.3193411
675300	0.52948102	0.578996949	0.677171386	4.097764228	7.349670014	296.6336823	292.9983384	288.2586691
675600	0.529869567	0.578917209	0.67694084	4.126233215	7.222636753	296.6240839	292.9692666	288.1979971
675900	0.530258114	0.578837469	0.676710294	4.154695235	7.095645733	296.6144855	292.9401949	288.1373251
676200	0.530645207	0.578758432	0.676498595	4.180977303	7.074477663	296.6039916	292.9104344	288.0811079
676500	0.5310323	0.578679395	0.676286896	4.207252784	7.053318746	296.5934977	292.880674	288.0248907
676800	0.531419393	0.578600357	0.676075196	4.233521679	7.032168982	296.5830038	292.8509136	287.9686734
677100	0.531795826	0.578523622	0.67587022	4.257516307	7.029680719	296.571264	292.8209267	287.9155052
677400	0.532172258	0.578446886	0.675665244	4.281504872	7.027192845	296.5595243	292.7909399	287.8623369
677700	0.53254869	0.578370151	0.675460268	4.305487374	7.024705361	296.5477845	292.760953	287.8091687
678000	0.53291845	0.578296504	0.675260686	4.327468044	7.039222129	296.5350888	292.7309667	287.757576
678300	0.53328821	0.578222857	0.675061104	4.349443156	7.053729435	296.5223932	292.7009803	287.7059834
678600	0.533657971	0.57814921	0.674861522	4.371412711	7.068227279	296.5096975	292.670994	287.6543907
678900	0.534020901	0.578078767	0.6746639	4.391831224	7.234301004	296.4957716	292.6410438	287.6032458
679200	0.534383831	0.578008324	0.674466279	4.412244578	7.40032545	296.4818458	292.6110936	287.5521008
679500	0.534746761	0.577937881	0.674268657	4.432652774	7.566301291	296.46792	292.5811434	287.5009558
679800	0.535101281	0.577870031	0.674066668	4.452017349	7.671300205	296.4521506	292.5510505	287.4481988
680100	0.5354558	0.577802181	0.673864679	4.471377008	7.77620369	296.4363813	292.5209575	287.3954419
680400	0.53581032	0.577734331	0.67366269	4.49073175	7.881011746	296.420612	292.4908645	287.3426849
680700	0.536161013	0.577667813	0.673452406	4.509997234	8.048585238	296.4040322	292.460244	287.2850222
681000	0.536511705	0.577601294	0.673242123	4.529257741	8.21594841	296.3874524	292.4296235	287.2273595
681300	0.536862398	0.577534776	0.673031839	4.548513273	8.383101266	296.3708725	292.3990031	287.1696968
681600	0.5372077	0.577468254	0.67281102	4.568421447	8.34495115	296.3530641	292.3674315	287.1085099
681900	0.537553002	0.577401732	0.6725902	4.588324322	8.306829218	296.3352556	292.3358599	287.047323
682200	0.537898304	0.577335209	0.67236938	4.608221898	8.268735469	296.3174471	292.3042883	286.9861361
682500	0.538241225	0.577268974	0.672166399	4.628038706	7.937141999	296.2991536	292.2718118	286.9298054
682800	0.538584146	0.577202738	0.671963417	4.647850088	7.605479995	296.28086	292.2393353	286.8734746
683100	0.538927067	0.577136502	0.671760436	4.667656042	7.273749448	296.2625664	292.2068588	286.8171439
683400	0.539267899	0.577072983	0.671590331	4.685486361	7.197941077	296.2438626	292.1742133	286.7713003
683700	0.53960873	0.577009463	0.671420226	4.70331176	7.122090313	296.2251588	292.1415678	286.7254566
684000	0.539949561	0.576945944	0.671250121	4.721132241	7.046196988	296.206455	292.1089223	286.6796129
684300	0.540288063	0.57688801	0.671106396	4.73555499	7.009144207	296.1873349	292.0770146	286.6428267
684600	0.540626565	0.576830077	0.670962672	4.749973831	6.972089297	296.1682149	292.045107	286.6060405
684900	0.540965067	0.576772144	0.670818947	4.764388762	6.935032257	296.1490949	292.0131994	286.5692544
685200	0.541303419	0.576721571	0.67069317	4.775430839	6.955797014	296.1301414	291.9826216	286.5369295
685500	0.541641771	0.576670999	0.670567393	4.786470027	6.976557525	296.111188	291.9520438	286.5046045
685800	0.541980123	0.576620426	0.670441617	4.797506325	6.99731379	296.0922345	291.921466	286.4722796
686100	0.542327375	0.576577813	0.670314737	4.806569874	7.051873902	296.0757526	291.8924392	286.4403691
686400	0.542674627	0.576535199	0.670187858	4.815631161	7.106410734	296.0592707	291.8634124	286.4084586
686700	0.543021879	0.576492586	0.670060979	4.824690186	7.160924287	296.0427887	291.8343856	286.3765481
687000	0.543373279	0.576457992	0.669941641	4.832876514	6.995255051	296.0275879	291.8069574	286.3467912
687300	0.543724678	0.576423399	0.669822303	4.841060914	6.82956437	296.0123871	291.7795292	286.3170344
687600	0.544076078	0.576388805	0.669702964	4.849243385	6.663852238	295.9971863	291.7521009	286.2872775
687900	0.54442952	0.57636273	0.669605538	4.856061703	6.550099926	295.9821045	291.7264491	286.2647737
688200	0.544782961	0.576336654	0.669508112	4.862878514	6.436248884	295.9670228	291.7007972	286.2422698
688500	0.545136403	0.576310579	0.669410686	4.869693819	6.322298796	295.9519411	291.6751453	286.219766
688800	0.545483789	0.576294008	0.66933575	4.874099951	6.246675213	295.9369581	291.6516192	286.2052483
689100	0.545831175	0.576277437	0.669260814	4.87850517	6.171020852	295.9219751	291.6280931	286.1907307
689400	0.546178561	0.576260867	0.669185878	4.882909477	6.095335713	295.9069921	291.604567	286.176213
689700	0.546521551	0.576254316	0.669129847	4.884546119	6.073385141	295.891877	291.583383	286.1666654
690000	0.546864542	0.576247766	0.669073817	4.886182418	6.051430289	295.8767618	291.562199	286.1571179
690300	0.547207532	0.576241215	0.669017787	4.887818375	6.029471154	295.8616467	291.5410149	286.1475703
690600	0.547545138	0.576244372	0.668969201	4.88690359	5.94562245	295.8459505	291.5221279	286.1415219
690900	0.547882743	0.576247529	0.668920614	4.885988888	5.861748187	295.8302544	291.5032409	286.1354735
691200	0.548220349	0.576250687	0.668872028	4.885074268	5.777848362	295.8145582	291.4843539	286.129425
691500	0.548557749	0.576263093	0.668834858	4.881985556	5.678484618	295.7993946	291.4676578	286.1270936
691800	0.548895149	0.576275499	0.668797688	4.878897202	5.579080571	295.7842309	291.4509617	286.1247622
692100	0.549232549	0.576287905	0.668760518	4.875809207	5.479636218	295.7690673	291.4342656	286.1224308
692400	0.549570806	0.576309183	0.668731832	4.870985741	5.451516792	295.7545882	291.4196818	286.1229722
692700	0.549909063	0.57633046	0.668703146	4.866162781	5.423389957	295.740109	291.405098	286.1235136
693000	0.55024732	0.576351738	0.668674459	4.861340328	5.395255713	295.7256299	291.3905141	286.124055
693300	0.550589699	0.576381425	0.668649859	4.85542056	5.389517979	295.7125673	291.377924	286.125855
693600	0.550932079	0.576411113	0.668625259	4.849501329	5.383779328	295.6995047	291.3653339	286.1276551
693900	0.551274458	0.5764408	0.668600658	4.843582634	5.37803976	295.6864421	291.3527438	286.1294552
694200	0.551618667	0.576478188	0.668578167	4.837167103	5.358946896	295.674143	291.3419494	286.1316414
694500	0.551962875	0.576515575	0.668555675	4.830752063	5.339851236	295.6618439	291.3311549	286.1338276
694800	0.552307084	0.576552963	0.668533183	4.824337514	5.320752779	295.6495447	291.3203605	286.1360138
695100	0.552651862	0.576597242	0.668514648	4.817665737	5.405800291	295.6376941	291.3111226	286.1390479
695400	0.552996641	0.576641522	0.668496114	4.810994387	5.490898638	295.6258434	291.3018847	286.1420821
695700	0.553341419	0.576685802	0.668477579	4.804323464	5.576048181	295.6139927	291.2926468	286.1451163
696000	0.553684612	0.576735921	0.668456403	4.797618431	5.668102021	295.6020839	291.2846566	286.1469168
696300	0.554027804	0.576786041	0.668435227	4.790913758	5.760141829	295.5901751	291.2766664	286.1487173
696600	0.554370996	0.57683616	0.668414051	4.784209445	5.852167606	295.5782663	291.2686763	286.1505178
696900	0.554718144	0.576891123	0.668395777	4.777945449	5.793638706	295.5677913	291.2616198	286.1510354
697200	0.555065291	0.576946086	0.668377502	4.77168174	5.735104492	295.5573164	291.2545634	286.1515531
697500	0.555412439	0.577001048	0.668359227	4.765418319	5.676564962	295.5468415	291.2475069	286.1520708
697800	0.555761286	0.577060179	0.668337652	4.759888848	5.673176265	295.5372867	291.2411804	286.1517032
698100	0.556110133	0.577119309	0.668316077	4.754359596	5.669787619	295.5277318	291.2348539	286.1513355
698400	0.556458981	0.577178439	0.668294502	4.748830565	5.666399023	295.518177	291.2285275	286.1509679
698700	0.556818366	0.577241387	0.668267923	4.744603428	5.737484001	295.5117058	291.2228112	286.1481714
699000	0.557177751	0.577304335	0.668241344	4.740376438	5.808550762	295.5052346	291.2170949	286.145375
699300	0.557537136	0.577367282	0.668214764	4.736149593	5.879599309	295.4987634	291.2113787	286.1425785
699600	0.557906635	0.57743403	0.668185902	4.733757951	5.818350544	295.4951995	291.2062553	286.1383915
699900	0.558276133	0.577500777	0.66815704	4.731366379	5.757100395	295.4916356	291.2011319	286.1342044
700200	0.558645631	0.577567524	0.668128177	4.728974878	5.69584886	295.4880717	291.1960086	286.1300174
700500	0.559007914	0.577637643	0.668101513	4.727717378	5.665906732	295.4825118	291.1913548	286.1259356
700800	0.559370197	0.577707762	0.668074849	4.72645991	5.635963642	295.4769519	291.1867011	286.1218539
701100	0.55973248	0.577777881	0.668048184	4.725202476	5.606019591	295.471392	291.1820474	286.1177721
701400	0.560080151	0.577850492	0.668022825	4.724068792	5.625315744	295.4640052	291.1775907	286.1135316
701700	0.560427822	0.577923102	0.667997466	4.722935137	5.644610166	295.4566184	291.1731339	286.109291
702000	0.560775494	0.577995712	0.667972107	4.72180151	5.663902859	295.4492316	291.1686772	286.1050505
702300	0.561123762	0.578070525	0.667948256	4.720765304	5.645549713	295.4437688	291.1643224	286.1006345
702600	0.561472029	0.578145338	0.667924406	4.719729124	5.627196987	295.438306	291.1599675	286.0962184
702900	0.561820297	0.578220151	0.667900555	4.71869297	5.608844683	295.4328431	291.1556127	286.0918024
703200	0.562174994	0.578297479	0.667880967	4.717953453	5.703926798	295.428575	291.1514667	286.0880804
703500	0.56252969	0.578374808	0.667861379	4.717213954	5.79905068	295.4243069	291.1473208	286.0843584
703800	0.562884386	0.578452136	0.66784179	4.716474472	5.894216737	295.4200387	291.1431748	286.0806364
704100	0.563238585	0.578531982	0.66782248	4.715898919	5.950307618	295.4150373	291.1392516	286.0765287
704400	0.563592784	0.578611829	0.667803171	4.71532338	6.006389095	295.4100359	291.1353285	286.0724211
704700	0.563946984	0.578691675	0.667783861	4.714747855	6.062461169	295.4050345	291.1314053	286.0683134
705000	0.564296402	0.578773569	0.667765301	4.714508464	6.102753941	295.4003014	291.1275587	286.0620981
705300	0.564645819	0.578855463	0.667746741	4.71426908	6.143036195	295.3955684	291.1237121	286.0558828
705600	0.564995237	0.578937356	0.667728181	4.714029705	6.183307929	295.3908353	291.1198654	286.0496675
705900	0.565344378	0.579020746	0.667701867	4.71460103	6.196385646	295.3869538	291.1159206	286.0409991
706200	0.565693518	0.579104137	0.667675553	4.715172349	6.209460021	295.3830723	291.1119757	286.0323306
706500	0.566042658	0.579187527	0.667649239	4.715743663	6.222531054	295.3791908	291.1080309	286.0236622
706800	0.56638672	0.57927191	0.667621919	4.717155008	6.185374821	295.3748234	291.1038302	286.0138312
707100	0.566730782	0.579356293	0.667594599	4.718566331	6.14822236	295.370456	291.0996296	286.0040002
707400	0.567074844	0.579440677	0.667567278	4.719977631	6.11107367	295.3660886	291.095429	285.9941692
707700	0.567412622	0.579525757	0.667542686	4.721715745	6.069707741	295.3607212	291.0908813	285.9847129
708000	0.567750401	0.579610837	0.667518093	4.723453825	6.028342809	295.3553538	291.0863336	285.9752566
708300	0.568088179	0.579695917	0.667493501	4.725191872	5.986978873	295.3499863	291.0817859	285.9658004
708600	0.568423141	0.579781874	0.667475125	4.726702919	5.930011482	295.3443938	291.076952	285.9579866
708900	0.568758102	0.579867832	0.66745675	4.728213934	5.873039645	295.3388012	291.072118	285.9501729
709200	0.569093064	0.579953789	0.667438374	4.729724917	5.816063359	295.3332086	291.0672841	285.9423592
709500	0.569429252	0.580040961	0.667419542	4.731068945	5.917119551	295.3283576	291.0622833	285.9338833
709800	0.56976544	0.580128133	0.66740071	4.732412944	6.018141732	295.3235065	291.0572825	285.9254074
710100	0.570101628	0.580215305	0.667381878	4.733756913	6.119129903	295.3186555	291.0522817	285.9169316
710400	0.570434055	0.580304092	0.667372785	4.73472567	6.032078865	295.3132468	291.0472456	285.9112371
710700	0.570766483	0.580392879	0.667363693	4.735694407	5.944965208	295.3078381	291.0422094	285.9055426
711000	0.57109891	0.580481666	0.6673546	4.736663124	5.857788698	295.3024295	291.0371733	285.8998481
711300	0.571428525	0.5805728	0.667356551	4.736601587	5.868961018	295.2966692	291.0323517	285.8976447
711600	0.571758141	0.580663934	0.667358502	4.736540057	5.88013466	295.2909089	291.0275302	285.8954412
711900	0.572087756	0.580755068	0.667360453	4.736478533	5.891309625	295.2851487	291.0227087	285.8932378
712200	0.572417105	0.580849512	0.667381335	4.734954993	5.738688435	295.2796987	291.0184229	285.8955387
712500	0.572746453	0.580943956	0.667402216	4.733431485	5.585990529	295.2742487	291.0141372	285.8978397
712800	0.573075801	0.5810384	0.667423097	4.731908011	5.433215902	295.2687987	291.0098514	285.9001406
713100	0.573399753	0.581136978	0.667454838	4.728494352	5.380636403	295.262476	291.006399	285.9067395
713400	0.573723706	0.581235556	0.667486578	4.725080737	5.328037362	295.2561534	291.0029466	285.9133384
713700	0.574047658	0.581334134	0.667518318	4.721667164	5.275418778	295.2498307	290.9994942	285.9199373
714000	0.574370287	0.581437147	0.667555848	4.716534071	5.302203259	295.2436813	290.9969998	285.928138
714300	0.574692917	0.581540159	0.667593378	4.711400998	5.32899081	295.2375318	290.9945055	285.9363388
714600	0.575015547	0.581643172	0.667630908	4.706267944	5.355781432	295.2313824	290.9920111	285.9445396
714900	0.575339561	0.581751269	0.667686838	4.699452443	5.047981629	295.2261443	290.9906932	285.9587612
715200	0.575663575	0.581859366	0.667742769	4.692636896	4.739861488	295.2209062	290.9893752	285.9729828
715500	0.575987589	0.581967463	0.667798699	4.685821305	4.431421	295.2156682	290.9880572	285.9872045
715800	0.576311222	0.582081405	0.667864739	4.677274983	4.561792372	295.2109691	290.9881947	286.004613
716100	0.576634854	0.582195347	0.667930779	4.668728496	4.692179252	295.20627	290.9883321	286.0220215
716400	0.576958487	0.582309289	0.667996819	4.660181844	4.822581642	295.2015709	290.9884696	286.03943
716700	0.577282999	0.582429292	0.668070377	4.650290455	4.697713203	295.1977111	290.9901454	286.0591447
717000	0.57760751	0.582549295	0.668143935	4.640398743	4.572772915	295.1938512	290.9918212	286.0788594
717300	0.577932022	0.582669298	0.668217492	4.630506707	4.447760778	295.1899914	290.993497	286.0985741
717600	0.578251872	0.582795296	0.668302221	4.619275707	4.369933544	295.1856684	290.9967153	286.1214716
